SOZLESME KODU,PAZAR,PAZAR SEGMENTI,SOZLESME TIPI,DAYANAK VARLIK,SOZLESME SINIFI,OPSIYON TIPI,VADE TARIHI,SON ISLEM TARIHI,OPSIYON TURU,KULLANIM FIYATI,SOZLESME GRUBU,SOZLESME GRUP NO,SOZLESME BUYUKLUGU,DURUM,SOZLESME TURU,MAKSIMUM EMIR MIKTARI,KULLANIM FIYATI ONDALIK HANESI,UZLASMA TIPI,PARA BIRIMI,SON UZLASMA FIYATI,ALT LIMIT,UST LIMIT,FIYAT ADIMI,FIYAT ONDALIK HANESI,TUREV SEVIYESI,ESNEK SOZLESME,YAKIN VADE SOZLESME(M1),UZAK VADE SOZLESME(M2),NOMINAL DEGER,POZISYON KAPAMA GUNU,TAKAS GUNU,BIRIKMIS FAIZ
O_KRDMDE1124C24.50,D_EQ,SSO,D_EQ_ECP,KRDMD.E,DE_KRDMD_ECP,E,2024-11-29,2024-11-29,C,24.5,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,3.55,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124C25.00,D_EQ,SSO,D_EQ_ECP,KRDMD.E,DE_KRDMD_ECP,E,2024-11-29,2024-11-29,C,25,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,3.22,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124C26.00,D_EQ,SSO,D_EQ_ECP,KRDMD.E,DE_KRDMD_ECP,E,2024-11-29,2024-11-29,C,26,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,2.6,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124C27.00,D_EQ,SSO,D_EQ_ECP,KRDMD.E,DE_KRDMD_ECP,E,2024-11-29,2024-11-29,C,27,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,2.09,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124C28.00,D_EQ,SSO,D_EQ_ECP,KRDMD.E,DE_KRDMD_ECP,E,2024-11-29,2024-11-29,C,28,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.66,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124C29.00,D_EQ,SSO,D_EQ_ECP,KRDMD.E,DE_KRDMD_ECP,E,2024-11-29,2024-11-29,C,29,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.33,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124C30.00,D_EQ,SSO,D_EQ_ECP,KRDMD.E,DE_KRDMD_ECP,E,2024-11-29,2024-11-29,C,30,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.08,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124C31.00,D_EQ,SSO,D_EQ_ECP,KRDMD.E,DE_KRDMD_ECP,E,2024-11-29,2024-11-29,C,31,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.88,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124C32.00,D_EQ,SSO,D_EQ_ECP,KRDMD.E,DE_KRDMD_ECP,E,2024-11-29,2024-11-29,C,32,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.72,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124C33.00,D_EQ,SSO,D_EQ_ECP,KRDMD.E,DE_KRDMD_ECP,E,2024-11-29,2024-11-29,C,33,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.59,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124C34.00,D_EQ,SSO,D_EQ_ECP,KRDMD.E,DE_KRDMD_ECP,E,2024-11-29,2024-11-29,C,34,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.48,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124P21.50,D_EQ,SSO,D_EQ_EPP,KRDMD.E,DE_KRDMD_EPP,E,2024-11-29,2024-11-29,P,21.5,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.46,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124P22.00,D_EQ,SSO,D_EQ_EPP,KRDMD.E,DE_KRDMD_EPP,E,2024-11-29,2024-11-29,P,22,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.53,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124P22.50,D_EQ,SSO,D_EQ_EPP,KRDMD.E,DE_KRDMD_EPP,E,2024-11-29,2024-11-29,P,22.5,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.61,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124P23.00,D_EQ,SSO,D_EQ_EPP,KRDMD.E,DE_KRDMD_EPP,E,2024-11-29,2024-11-29,P,23,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.69,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124P23.50,D_EQ,SSO,D_EQ_EPP,KRDMD.E,DE_KRDMD_EPP,E,2024-11-29,2024-11-29,P,23.5,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.79,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124P24.00,D_EQ,SSO,D_EQ_EPP,KRDMD.E,DE_KRDMD_EPP,E,2024-11-29,2024-11-29,P,24,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.89,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124P24.50,D_EQ,SSO,D_EQ_EPP,KRDMD.E,DE_KRDMD_EPP,E,2024-11-29,2024-11-29,P,24.5,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.01,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124P25.00,D_EQ,SSO,D_EQ_EPP,KRDMD.E,DE_KRDMD_EPP,E,2024-11-29,2024-11-29,P,25,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.14,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124P26.00,D_EQ,SSO,D_EQ_EPP,KRDMD.E,DE_KRDMD_EPP,E,2024-11-29,2024-11-29,P,26,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.44,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124P27.00,D_EQ,SSO,D_EQ_EPP,KRDMD.E,DE_KRDMD_EPP,E,2024-11-29,2024-11-29,P,27,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.84,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124P28.00,D_EQ,SSO,D_EQ_EPP,KRDMD.E,DE_KRDMD_EPP,E,2024-11-29,2024-11-29,P,28,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,2.34,,,0.01,2,1,N,,,100, , ,
O_KRDMDE1124P29.00,D_EQ,SSO,D_EQ_EPP,KRDMD.E,DE_KRDMD_EPP,E,2024-11-29,2024-11-29,P,29,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,2.92,,,0.01,2,1,N,,,100, , ,
O_PETKME0924C21.50,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-09-30,2024-09-30,C,21.5,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,2.22,,,0.01,2,1,N,,,100, , ,
O_PETKME0924C22.00,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-09-30,2024-09-30,C,22,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.76,,,0.01,2,1,N,,,100, , ,
O_PETKME0924C22.50,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-09-30,2024-09-30,C,22.5,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.33,,,0.01,2,1,N,,,100, , ,
O_PETKME0924C23.00,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-09-30,2024-09-30,C,23,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.96,,,0.01,2,1,N,,,100, , ,
O_PETKME0924C23.50,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-09-30,2024-09-30,C,23.5,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.65,,,0.01,2,1,N,,,100, , ,
O_PETKME0924C24.00,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-09-30,2024-09-30,C,24,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.41,,,0.01,2,1,N,,,100, , ,
O_PETKME0924C24.50,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-09-30,2024-09-30,C,24.5,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.24,,,0.01,2,1,N,,,100, , ,
O_PETKME0924C25.00,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-09-30,2024-09-30,C,25,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.14,,,0.01,2,1,N,,,100, , ,
O_PETKME0924C26.00,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-09-30,2024-09-30,C,26,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.04,,,0.01,2,1,N,,,100, , ,
O_PETKME0924C27.00,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-09-30,2024-09-30,C,27,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_PETKME0924C28.00,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-09-30,2024-09-30,C,28,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_PETKME0924C29.00,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-09-30,2024-09-30,C,29,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_PETKME0924C30.00,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-09-30,2024-09-30,C,30,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_PETKME0924C31.00,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-09-30,2024-09-30,C,31,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_PETKME0924C32.00,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-09-30,2024-09-30,C,32,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_PETKME0924C33.00,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-09-30,2024-09-30,C,33,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_PETKME0924C34.00,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-09-30,2024-09-30,C,34,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_PETKME0924P19.00,D_EQ,SSO,D_EQ_EPP,PETKM.E,DE_PETKM_EPP,E,2024-09-30,2024-09-30,P,19,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_PETKME0924P19.50,D_EQ,SSO,D_EQ_EPP,PETKM.E,DE_PETKM_EPP,E,2024-09-30,2024-09-30,P,19.5,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_PETKME0924P20.00,D_EQ,SSO,D_EQ_EPP,PETKM.E,DE_PETKM_EPP,E,2024-09-30,2024-09-30,P,20,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_PETKME0924P20.50,D_EQ,SSO,D_EQ_EPP,PETKM.E,DE_PETKM_EPP,E,2024-09-30,2024-09-30,P,20.5,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_PETKME0924P21.00,D_EQ,SSO,D_EQ_EPP,PETKM.E,DE_PETKM_EPP,E,2024-09-30,2024-09-30,P,21,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.01,,,0.01,2,1,N,,,100, , ,
O_PETKME0924P21.50,D_EQ,SSO,D_EQ_EPP,PETKM.E,DE_PETKM_EPP,E,2024-09-30,2024-09-30,P,21.5,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.03,,,0.01,2,1,N,,,100, , ,
O_PETKME0924P22.00,D_EQ,SSO,D_EQ_EPP,PETKM.E,DE_PETKM_EPP,E,2024-09-30,2024-09-30,P,22,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.06,,,0.01,2,1,N,,,100, , ,
O_PETKME0924P22.50,D_EQ,SSO,D_EQ_EPP,PETKM.E,DE_PETKM_EPP,E,2024-09-30,2024-09-30,P,22.5,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.13,,,0.01,2,1,N,,,100, , ,
O_PETKME0924P23.00,D_EQ,SSO,D_EQ_EPP,PETKM.E,DE_PETKM_EPP,E,2024-09-30,2024-09-30,P,23,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.25,,,0.01,2,1,N,,,100, , ,
O_PETKME0924P23.50,D_EQ,SSO,D_EQ_EPP,PETKM.E,DE_PETKM_EPP,E,2024-09-30,2024-09-30,P,23.5,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.44,,,0.01,2,1,N,,,100, , ,
O_PETKME0924P24.00,D_EQ,SSO,D_EQ_EPP,PETKM.E,DE_PETKM_EPP,E,2024-09-30,2024-09-30,P,24,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,0.7,,,0.01,2,1,N,,,100, , ,
O_PETKME0924P24.50,D_EQ,SSO,D_EQ_EPP,PETKM.E,DE_PETKM_EPP,E,2024-09-30,2024-09-30,P,24.5,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.03,,,0.01,2,1,N,,,100, , ,
O_PETKME0924P25.00,D_EQ,SSO,D_EQ_EPP,PETKM.E,DE_PETKM_EPP,E,2024-09-30,2024-09-30,P,25,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.41,,,0.01,2,1,N,,,100, , ,
O_PETKME0924P26.00,D_EQ,SSO,D_EQ_EPP,PETKM.E,DE_PETKM_EPP,E,2024-09-30,2024-09-30,P,26,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,2.31,,,0.01,2,1,N,,,100, , ,
O_PETKME0924P27.00,D_EQ,SSO,D_EQ_EPP,PETKM.E,DE_PETKM_EPP,E,2024-09-30,2024-09-30,P,27,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,3.27,,,0.01,2,1,N,,,100, , ,
O_PETKME0924P28.00,D_EQ,SSO,D_EQ_EPP,PETKM.E,DE_PETKM_EPP,E,2024-09-30,2024-09-30,P,28,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,4.26,,,0.01,2,1,N,,,100, , ,
O_PETKME0924P29.00,D_EQ,SSO,D_EQ_EPP,PETKM.E,DE_PETKM_EPP,E,2024-09-30,2024-09-30,P,29,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,5.25,,,0.01,2,1,N,,,100, , ,
O_PETKME1024C22.00,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-10-31,2024-10-31,C,22,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,2.85,,,0.01,2,1,N,,,100, , ,
O_PETKME1024C22.50,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-10-31,2024-10-31,C,22.5,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,2.49,,,0.01,2,1,N,,,100, , ,
O_PETKME1024C23.00,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-10-31,2024-10-31,C,23,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,2.16,,,0.01,2,1,N,,,100, , ,
O_PETKME1024C23.50,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-10-31,2024-10-31,C,23.5,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.86,,,0.01,2,1,N,,,100, , ,
O_PETKME1024C24.00,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-10-31,2024-10-31,C,24,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.59,,,0.01,2,1,N,,,100, , ,
O_PETKME1024C24.50,D_EQ,SSO,D_EQ_ECP,PETKM.E,DE_PETKM_ECP,E,2024-10-31,2024-10-31,C,24.5,S,0,100,A,Option,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,2,Physical Delivery,TRY,1.34,,,0.01,2,1,N,,,100, , ,
