ISLEM KODU,BULTEN ADI,DAYANAK VARLIK,SOZLESME KODU,VADE TARIHI,SOZLESME TIPI,ENSTRUMAN GRUBU
AS1BA.V,ASELSC3009240056.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
AS1BB.V,ASELSC3110240092.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
AS1BC.V,ASELSC3110240080.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
AS1BD.V,ASELSC3110240075.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
AS1BE.V,ASELSC3110240065.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
AS1BF.V,ASELSC3110240060.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
AS1BG.V,ASELSC1510240086.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
AS1BH.V,ASELSC1510240078.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
AS1BI.V,ASELSC1510240069.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
AS1BJ.V,ASELSC1510240063.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
AS1BK.V,ASELSC2911240088.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
AS1BL.V,ASELSC2911240080.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
AS1BM.V,ASELSC2911240072.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
AS1BN.V,ASELSC2911240064.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
AS1BO.V,ASELSC2911240060.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
AS1BP.V,ASELSC1511240086.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
AS1BQ.V,ASELSC1511240077.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
AS1BR.V,ASELSC1511240068.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
AS1BS.V,ASELSC1511240066.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
AS1PV.V,ASELSP3009240062.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
AS1PW.V,ASELSP3009240054.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
AS1PX.V,ASELSP3009240048.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
AS1PY.V,ASELSP3009240042.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
AS1PZ.V,ASELSP3110240060.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
AS1QA.V,ASELSP3110240055.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
AS1QB.V,ASELSP3110240050.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
AS1QC.V,ASELSP3110240045.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
AS1QD.V,ASELSP1510240058.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
AS1QE.V,ASELSP1510240052.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
AS1QF.V,ASELSP1510240046.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
AS1QG.V,ASELSP2911240060.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
AS1QH.V,ASELSP2911240054.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
AS1QI.V,ASELSP2911240048.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
AS1QJ.V,ASELSP2911240043.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
AS1QK.V,ASELSP1511240057.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
AS1QL.V,ASELSP1511240051.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
AS1QM.V,ASELSP1511240046.00IYF00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASAHD.V,ASELSC3009240092.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASAHE.V,ASELSC3009240083.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASAHF.V,ASELSC3009240075.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASAHG.V,ASELSC3009240068.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASAHH.V,ASELSC3009240062.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASAHI.V,ASELSC3110240086.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASAHJ.V,ASELSC3110240078.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASAHK.V,ASELSC3110240071.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASAHL.V,ASELSC3110240064.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASAHM.V,ASELSC3110240058.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASAHN.V,ASELSC2911240088.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASAHO.V,ASELSC2911240077.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASAHP.V,ASELSC2911240069.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASAHQ.V,ASELSC2911240062.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASAHR.V,ASELSC2911240056.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASAWD.V,ASELSP3009240040.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASAWE.V,ASELSP3009240046.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASAWF.V,ASELSP3009240052.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASAWG.V,ASELSP3009240058.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASAWH.V,ASELSP3009240063.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASAWI.V,ASELSP3110240040.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASAWJ.V,ASELSP3110240045.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASAWK.V,ASELSP3110240050.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASAWL.V,ASELSP3110240055.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASAWM.V,ASELSP3110240061.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASAWN.V,ASELSP2911240042.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASAWO.V,ASELSP2911240050.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASAWP.V,ASELSP2911240057.00AKM00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASBDL.V,ASELSC3009240056.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBDM.V,ASELSC3009240062.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBDN.V,ASELSC3009240064.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBDO.V,ASELSC3009240065.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBDP.V,ASELSC3009240068.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBDQ.V,ASELSC3009240072.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBDR.V,ASELSC3009240075.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBDS.V,ASELSC3009240080.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBDT.V,ASELSC3009240090.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBDU.V,ASELSC3009240095.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBDV.V,ASELSC3110240050.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBDW.V,ASELSC3110240055.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBDX.V,ASELSC3110240058.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBDY.V,ASELSC3110240060.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBDZ.V,ASELSC3110240065.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBEA.V,ASELSC3110240070.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBEB.V,ASELSC3110240078.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBEC.V,ASELSC3110240080.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBED.V,ASELSC3110240086.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBEE.V,ASELSC3110240100.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASBPU.V,ASELSP3009240073.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASBPV.V,ASELSP3009240066.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASBPW.V,ASELSP3009240059.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASBPX.V,ASELSP3009240053.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASBPY.V,ASELSP3009240048.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASBPZ.V,ASELSP3110240065.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASBQA.V,ASELSP3110240060.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASBQB.V,ASELSP3110240055.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASBQC.V,ASELSP3110240050.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASBQD.V,ASELSP3110240045.00BNP00000.2NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASSFS.V,ASELSC3009240075.00GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSFT.V,ASELSC3009240076.60GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSFU.V,ASELSC3009240082.90GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSFV.V,ASELSC3009240086.10GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSFW.V,ASELSC3009240089.30GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSFX.V,ASELSC3009240063.80GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSFY.V,ASELSC3009240067.00GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSFZ.V,ASELSC3110240069.00GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSGA.V,ASELSC3110240070.40GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSGB.V,ASELSC3110240076.30GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSGC.V,ASELSC3110240079.20GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSGD.V,ASELSC3110240082.20GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSGE.V,ASELSC2911240069.00GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSGF.V,ASELSC2911240070.40GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSGG.V,ASELSC2911240076.30GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSGH.V,ASELSC2911240079.20GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSGI.V,ASELSC2911240082.20GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSGJ.V,ASELSC3110240058.70GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSGK.V,ASELSC3110240061.60GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSGL.V,ASELSC2911240058.70GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSGM.V,ASELSC2911240061.60GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,ECW
ASSRP.V,ASELSP3009240057.40GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASSRQ.V,ASELSP3009240063.80GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASSRR.V,ASELSP3009240062.20GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASSRS.V,ASELSP3110240052.80GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASSRT.V,ASELSP2911240052.80GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASSRU.V,ASELSP3110240058.70GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASSRV.V,ASELSP3110240057.20GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASSRW.V,ASELSP2911240058.70GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASSRX.V,ASELSP2911240057.20GSI00000.1NA,ASELS,F_ASELS0924,2024-09-30,D_EQ_FPD,EPW
ASELS.AOF,ASELSAN AOF,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,AOF
ASELS.E,ASELSAN,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EQT
AEICN.V,ASELSC3009240065.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEICO.V,ASELSC3009240075.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEICP.V,ASELSC3009240080.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEICQ.V,ASELSC3009240095.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEICR.V,ASELSC3009240110.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEICS.V,ASELSC1510240063.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEICT.V,ASELSC1510240070.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEICU.V,ASELSC1510240076.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEICV.V,ASELSC1510240089.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEICW.V,ASELSC1510240108.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEICX.V,ASELSC3110240060.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEICY.V,ASELSC3110240065.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEICZ.V,ASELSC3110240070.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEIDA.V,ASELSC3110240080.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEIDB.V,ASELSC3110240100.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEIDC.V,ASELSC1511240059.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEIDD.V,ASELSC1511240065.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEIDE.V,ASELSC1511240070.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEIDF.V,ASELSC1511240085.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEIDG.V,ASELSC1511240100.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEIDH.V,ASELSC2911240060.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEIDI.V,ASELSC2911240065.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEIDJ.V,ASELSC2911240070.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEIDK.V,ASELSC2911240080.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEIDL.V,ASELSC2911240095.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AEIRN.V,ASELSP3009240073.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEIRO.V,ASELSP3009240066.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEIRP.V,ASELSP3009240059.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEIRQ.V,ASELSP3009240053.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEIRR.V,ASELSP3009240048.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEIRS.V,ASELSP1510240070.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEIRT.V,ASELSP1510240063.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEIRU.V,ASELSP1510240057.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEIRV.V,ASELSP1510240051.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEIRW.V,ASELSP1510240046.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEIRX.V,ASELSP3110240065.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEIRY.V,ASELSP3110240060.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEIRZ.V,ASELSP3110240055.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEISA.V,ASELSP3110240050.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEISB.V,ASELSP3110240045.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEISC.V,ASELSP1511240065.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEISD.V,ASELSP1511240060.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEISE.V,ASELSP1511240055.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEISF.V,ASELSP1511240050.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEISG.V,ASELSP1511240045.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEISH.V,ASELSP2911240065.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEISI.V,ASELSP2911240060.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEISJ.V,ASELSP2911240055.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEISK.V,ASELSP2911240050.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AEISL.V,ASELSP2911240045.00IYM00000.2NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AS1AW.V,ASELSC3009240090.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1AX.V,ASELSC3009240080.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1AY.V,ASELSC3009240072.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1AZ.V,ASELSC3009240064.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1BA.V,ASELSC3009240056.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1BB.V,ASELSC3110240092.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1BC.V,ASELSC3110240080.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1BD.V,ASELSC3110240075.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1BE.V,ASELSC3110240065.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1BF.V,ASELSC3110240060.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1BG.V,ASELSC1510240086.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1BH.V,ASELSC1510240078.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1BI.V,ASELSC1510240069.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1BJ.V,ASELSC1510240063.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1BK.V,ASELSC2911240088.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1BL.V,ASELSC2911240080.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1BM.V,ASELSC2911240072.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1BN.V,ASELSC2911240064.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1BO.V,ASELSC2911240060.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1BP.V,ASELSC1511240086.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1BQ.V,ASELSC1511240077.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1BR.V,ASELSC1511240068.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1BS.V,ASELSC1511240066.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,ECW
AS1PV.V,ASELSP3009240062.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AS1PW.V,ASELSP3009240054.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AS1PX.V,ASELSP3009240048.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AS1PY.V,ASELSP3009240042.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AS1PZ.V,ASELSP3110240060.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AS1QA.V,ASELSP3110240055.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AS1QB.V,ASELSP3110240050.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AS1QC.V,ASELSP3110240045.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AS1QD.V,ASELSP1510240058.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AS1QE.V,ASELSP1510240052.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AS1QF.V,ASELSP1510240046.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AS1QG.V,ASELSP2911240060.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AS1QH.V,ASELSP2911240054.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AS1QI.V,ASELSP2911240048.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AS1QJ.V,ASELSP2911240043.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AS1QK.V,ASELSP1511240057.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AS1QL.V,ASELSP1511240051.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
AS1QM.V,ASELSP1511240046.00IYF00000.1NA,ASELS,F_ASELS1024,2024-10-31,D_EQ_FPD,EPW
