index,exchange,symbol,timestamp,local_timestamp,matchId,orderId,side,price,amount,askPrice,askQty,bidPrice,bidQty,state
75,bist,TSKB.E,1707462015140599563,1707462015140599563,782224475017025523,7822247069458711713,S,8.980,17569,8.980,19643,8.960,12738,P_SUREKLI_ISLEM
76,bist,TSKB.E,1707462015140599563,1707462015140599563,782224475017025524,7822247069458711715,S,8.980,856,8.980,18787,8.960,12738,P_SUREKLI_ISLEM
77,bist,TSKB.E,1707462015140599563,1707462015140599563,782224475017025525,7822247069458711717,S,8.980,890,8.980,17897,8.960,12738,P_SUREKLI_ISLEM
78,bist,TSKB.E,1707462015140599563,1707462015140599563,782224475017025526,7822247069458711721,S,8.980,222,8.980,17675,8.960,12738,P_SUREKLI_ISLEM
79,bist,TSKB.E,1707462015140599563,1707462015140599563,782224475017025527,7822247069458711795,S,8.980,667,8.980,17008,8.960,12738,P_SUREKLI_ISLEM
80,bist,TSKB.E,1707462015140599563,1707462015140599563,782224475017025528,7822247069458713194,S,8.980,2999,8.980,14009,8.960,12738,P_SUREKLI_ISLEM
81,bist,TSKB.E,1707462015140599563,1707462015140599563,782224475017025529,7822247069458714836,S,8.980,319,8.980,13690,8.960,12738,P_SUREKLI_ISLEM
82,bist,TSKB.E,1707462015140599563,1707462015140599563,782224475017025530,7822247069458716726,S,8.980,3705,8.980,9985,8.960,12738,P_SUREKLI_ISLEM
83,bist,TSKB.E,1707462015141074211,1707462015141074211,782224475017025549,7822247069458742649,B,8.970,500,8.980,11642,8.970,3200,P_SUREKLI_ISLEM
84,bist,TSKB.E,1707462015141074211,1707462015141074211,782224475017025550,7822247069458742650,B,8.970,3200,8.980,11642,8.960,13479,P_SUREKLI_ISLEM
85,bist,TSKB.E,1707462015141231123,1707462015141231123,782224475017025552,7822247069458742666,B,8.970,741,8.980,12536,8.960,13479,P_SUREKLI_ISLEM
86,bist,TSKB.E,1707462015141687149,1707462015141687149,782224475017025553,7822247069458742689,B,8.970,3500,8.980,12536,8.960,13479,P_SUREKLI_ISLEM
87,bist,TSKB.E,1707462015794606274,1707462015794606274,782224475017025675,7822247069458716726,S,8.980,25,8.980,13262,8.960,13479,P_SUREKLI_ISLEM
88,bist,TSKB.E,1707462015835026135,1707462015835026135,782224475017025690,7822247069458744247,B,8.970,1000,8.980,13262,8.960,13479,P_SUREKLI_ISLEM
89,bist,TSKB.E,1707462016019651882,1707462016019651882,782224475017025794,7822247069458716726,S,8.980,222,8.980,13040,8.960,13479,P_SUREKLI_ISLEM
90,bist,TSKB.E,1707462018574051474,1707462018574051474,782224475017027509,7822247069458749935,S,8.970,53,8.970,52674,8.960,10904,P_SUREKLI_ISLEM
91,bist,TSKB.E,1707462018879018598,1707462018879018598,782224475017027564,7822247069458749935,S,8.970,33,8.970,53302,8.960,10904,P_SUREKLI_ISLEM
