index,exchange,symbol,timestamp,local_timestamp,matchId,orderId,side,price,amount,askPrice,askQty,bidPrice,bidQty,state
29,bist,TSKB.E,1708585203383987982,1708585203383987982,782739321336748894,7827394982900106677,B,8.650,227,8.660,8419,8.650,103067,P_SUREKLI_ISLEM
30,bist,TSKB.E,1708585204165462836,1708585204165462836,782739321336749175,7827394982899718457,S,8.660,26,8.660,9089,8.650,103656,P_SUREKLI_ISLEM
31,bist,TSKB.E,1708585205054213327,1708585205054213327,782739321336749596,7827394982899718457,S,8.660,980,8.660,8109,8.650,113846,P_SUREKLI_ISLEM
32,bist,TSKB.E,1708585206602706190,1708585206602706190,782739321336750443,7827394982900106677,B,8.650,7,8.660,8109,8.650,113840,P_SUREKLI_ISLEM
33,bist,TSKB.E,1708585207311338572,1708585207311338572,782739321336750716,7827394982900106677,B,8.650,7,8.660,8109,8.650,113833,P_SUREKLI_ISLEM
34,bist,TSKB.E,1708585208889761513,1708585208889761513,782739321336751684,7827394982899718457,S,8.660,2,8.660,7411,8.650,166268,P_SUREKLI_ISLEM
35,bist,TSKB.E,1708585209772095862,1708585209772095862,782739321336751910,7827394982900106677,B,8.650,10000,8.660,7411,8.650,161778,P_SUREKLI_ISLEM
36,bist,TSKB.E,1708585209825823568,1708585209825823568,782739321336751948,7827394982900106677,B,8.650,500,8.660,8107,8.650,161278,P_SUREKLI_ISLEM
37,bist,TSKB.E,1708585210455172038,1708585210455172038,782739321336752207,7827394982899718457,S,8.660,7,8.660,8100,8.650,164412,P_SUREKLI_ISLEM
38,bist,TSKB.E,1708585211265421324,1708585211265421324,782739321336752461,7827394982900106677,B,8.650,25,8.660,8100,8.650,164387,P_SUREKLI_ISLEM
39,bist,TSKB.E,1708585212269911811,1708585212269911811,782739321336752685,7827394982899718457,S,8.660,27,8.660,8073,8.650,164387,P_SUREKLI_ISLEM
40,bist,TSKB.E,1708585215109036581,1708585215109036581,782739321336753462,7827394982899718457,S,8.660,900,8.660,7198,8.650,164678,P_SUREKLI_ISLEM
41,bist,TSKB.E,1708585215940274580,1708585215940274580,782739321336753738,7827394982900111399,S,8.660,827,8.660,2617,8.650,258683,P_SUREKLI_ISLEM
42,bist,TSKB.E,1708585215940274580,1708585215940274580,782739321336753739,7827394982900111870,S,8.660,2592,8.660,25,8.650,258683,P_SUREKLI_ISLEM
43,bist,TSKB.E,1708585215940274580,1708585215940274580,782739321336753740,7827394982900161008,S,8.660,25,8.670,22706,8.650,258683,P_SUREKLI_ISLEM
44,bist,TSKB.E,1708585216098307195,1708585216098307195,782739321336753808,7827394982899718457,S,8.660,27,8.660,5157,8.650,258683,P_SUREKLI_ISLEM
45,bist,TSKB.E,1708585216943445343,1708585216943445343,782739321336754039,7827394982900106677,B,8.650,3300,8.660,5157,8.650,258208,P_SUREKLI_ISLEM
46,bist,TSKB.E,1708585218467803481,1708585218467803481,782739321336754636,7827394982900106677,B,8.650,5,8.660,5157,8.650,258203,P_SUREKLI_ISLEM
47,bist,TSKB.E,1708585219535960823,1708585219535960823,782739321336754837,7827394982900106677,B,8.650,130,8.660,5157,8.650,258087,P_SUREKLI_ISLEM
48,bist,TSKB.E,1708585221990187491,1708585221990187491,782739321336755533,7827394982900106677,B,8.650,40,8.660,5157,8.650,261447,P_SUREKLI_ISLEM
49,bist,TSKB.E,1708585222929322428,1708585222929322428,782739321336755746,7827394982899718457,S,8.660,288,8.660,4869,8.650,261159,P_SUREKLI_ISLEM
50,bist,TSKB.E,1708585223716644311,1708585223716644311,782739321336755846,7827394982900106677,B,8.650,3000,8.660,4869,8.650,258159,P_SUREKLI_ISLEM
51,bist,TSKB.E,1708585225323820582,1708585225323820582,782739321336756267,7827394982899718457,S,8.660,100,8.660,4769,8.650,258259,P_SUREKLI_ISLEM
52,bist,TSKB.E,1708585226996404959,1708585226996404959,782739321336756705,7827394982900106677,B,8.650,11,8.660,4769,8.650,258383,P_SUREKLI_ISLEM
53,bist,TSKB.E,1708585228413584329,1708585228413584329,782739321336757195,7827394982900171667,S,8.660,880,8.670,23181,8.650,259884,P_SUREKLI_ISLEM
54,bist,TSKB.E,1708585230292709439,1708585230292709439,782739321336757708,7827394982900106677,B,8.650,3000,8.660,9595,8.650,262381,P_SUREKLI_ISLEM
55,bist,TSKB.E,1708585230643577933,1708585230643577933,782739321336757769,7827394982900106677,B,8.650,10000,8.660,9595,8.650,252381,P_SUREKLI_ISLEM
56,bist,TSKB.E,1708585236574830346,1708585236574830346,782739321336758889,7827394982900106677,B,8.650,26,8.660,13381,8.650,247759,P_SUREKLI_ISLEM
57,bist,TSKB.E,1708585236777582745,1708585236777582745,782739321336758930,7827394982900207802,S,8.660,895,8.660,12486,8.650,247759,P_SUREKLI_ISLEM
58,bist,TSKB.E,1708585236777582745,1708585236777582745,782739321336758931,7827394982900207811,S,8.660,3700,8.660,8786,8.650,247759,P_SUREKLI_ISLEM
59,bist,TSKB.E,1708585236777582745,1708585236777582745,782739321336758932,7827394982900220777,S,8.660,405,8.660,8381,8.650,247759,P_SUREKLI_ISLEM
60,bist,TSKB.E,1708585236837655207,1708585236837655207,782739321336758943,7827394982900220777,S,8.660,26,8.660,9217,8.650,247769,P_SUREKLI_ISLEM
61,bist,TSKB.E,1708585238378726024,1708585238378726024,782739321336759156,7827394982900106677,B,8.650,2600,8.660,9200,8.650,247169,P_SUREKLI_ISLEM
62,bist,TSKB.E,1708585238711286550,1708585238711286550,782739321336759345,7827394982900220800,S,8.660,501,8.660,8699,8.650,246675,P_SUREKLI_ISLEM
63,bist,TSKB.E,1708585239286975178,1708585239286975178,782739321336759460,7827394982900220800,S,8.660,5,8.660,8694,8.650,246675,P_SUREKLI_ISLEM
64,bist,TSKB.E,1708585239628670235,1708585239628670235,782739321336759526,7827394982900106677,B,8.650,2700,8.660,38694,8.650,243975,P_SUREKLI_ISLEM
65,bist,TSKB.E,1708585240056526621,1708585240056526621,782739321336759715,7827394982900220800,S,8.660,100,8.660,38594,8.650,243975,P_SUREKLI_ISLEM
66,bist,TSKB.E,1708585245361663143,1708585245361663143,782739321336760565,7827394982900106677,B,8.650,113,8.660,38594,8.650,253385,P_SUREKLI_ISLEM
67,bist,TSKB.E,1708585250553785367,1708585250553785367,782739321336761277,7827394982900220800,S,8.660,1444,8.660,37150,8.650,253385,P_SUREKLI_ISLEM
68,bist,TSKB.E,1708585250553785367,1708585250553785367,782739321336761278,7827394982899718457,S,8.660,2500,8.660,34650,8.650,253385,P_SUREKLI_ISLEM
69,bist,TSKB.E,1708585250553785367,1708585250553785367,782739321336761279,7827394982899718462,S,8.660,2500,8.660,32150,8.650,253385,P_SUREKLI_ISLEM
70,bist,TSKB.E,1708585250553785367,1708585250553785367,782739321336761280,7827394982900232320,S,8.660,862,8.660,31288,8.650,253385,P_SUREKLI_ISLEM
71,bist,TSKB.E,1708585250553785367,1708585250553785367,782739321336761281,7827394982900233389,S,8.660,1288,8.660,30000,8.650,253385,P_SUREKLI_ISLEM
72,bist,TSKB.E,1708585250553785367,1708585250553785367,782739321336761282,7827394982900241460,S,8.660,1206,8.660,28794,8.650,253385,P_SUREKLI_ISLEM
73,bist,TSKB.E,1708585256654131194,1708585256654131194,782739321336762476,7827394982900241460,S,8.660,10,8.660,31444,8.650,263385,P_SUREKLI_ISLEM
74,bist,TSKB.E,1708585259842727409,1708585259842727409,782739321336763074,7827394982900106677,B,8.650,24465,8.660,31444,8.650,238920,P_SUREKLI_ISLEM
75,bist,TSKB.E,1708585260151173440,1708585260151173440,782739321336763094,7827394982900106677,B,8.650,1,8.660,31444,8.650,238919,P_SUREKLI_ISLEM
76,bist,TSKB.E,1708585261257532506,1708585261257532506,782739321336763270,7827394982900241460,S,8.660,1,8.660,31443,8.650,238918,P_SUREKLI_ISLEM
77,bist,TSKB.E,1708585264106031192,1708585264106031192,782739321336763871,7827394982900106677,B,8.650,500,8.660,31443,8.650,238418,P_SUREKLI_ISLEM
78,bist,TSKB.E,1708585267111897113,1708585267111897113,782739321336764433,7827394982900241460,S,8.660,1,8.660,32614,8.650,238418,P_SUREKLI_ISLEM
79,bist,TSKB.E,1708585267649948255,1708585267649948255,782739321336764531,7827394982900106677,B,8.650,50,8.660,32614,8.650,238368,P_SUREKLI_ISLEM
80,bist,TSKB.E,1708585268156062698,1708585268156062698,782739321336764651,7827394982900241460,S,8.660,43,8.660,32571,8.650,238368,P_SUREKLI_ISLEM
81,bist,TSKB.E,1708585270194805963,1708585270194805963,782739321336764978,7827394982900241460,S,8.660,501,8.660,32070,8.650,238488,P_SUREKLI_ISLEM
82,bist,TSKB.E,1708585272065676031,1708585272065676031,782739321336765296,7827394982900241460,S,8.660,28238,8.660,3832,8.650,238488,P_SUREKLI_ISLEM
83,bist,TSKB.E,1708585272065676031,1708585272065676031,782739321336765297,7827394982900262457,S,8.660,895,8.660,2937,8.650,238488,P_SUREKLI_ISLEM
84,bist,TSKB.E,1708585272065676031,1708585272065676031,782739321336765298,7827394982900262493,S,8.660,1765,8.660,1172,8.650,238488,P_SUREKLI_ISLEM
85,bist,TSKB.E,1708585272065676031,1708585272065676031,782739321336765299,7827394982900296310,S,8.660,1172,8.670,26457,8.650,238488,P_SUREKLI_ISLEM
86,bist,TSKB.E,1708585272572866631,1708585272572866631,782739321336765394,7827394982900307699,S,8.660,27,8.660,20852,8.650,248591,P_SUREKLI_ISLEM
87,bist,TSKB.E,1708585280523060174,1708585280523060174,782739321336766804,7827394982900307699,S,8.660,20,8.660,36286,8.650,245820,P_SUREKLI_ISLEM
88,bist,TSKB.E,1708585282807321893,1708585282807321893,782739321336767117,7827394982900106677,B,8.650,11598,8.660,36286,8.650,233242,P_SUREKLI_ISLEM
89,bist,TSKB.E,1708585286641169073,1708585286641169073,782739321336767590,7827394982900307699,S,8.660,10000,8.660,26286,8.650,232525,P_SUREKLI_ISLEM
90,bist,TSKB.E,1708585287300800646,1708585287300800646,782739321336767723,7827394982900307699,S,8.660,2,8.660,26284,8.650,232525,P_SUREKLI_ISLEM
91,bist,TSKB.E,1708585287422305803,1708585287422305803,782739321336767804,7827394982900307699,S,8.660,401,8.660,25883,8.650,232525,P_SUREKLI_ISLEM
92,bist,TSKB.E,1708585295838626408,1708585295838626408,782739321336769162,7827394982900307699,S,8.660,115,8.660,30768,8.650,237525,P_SUREKLI_ISLEM
93,bist,TSKB.E,1708585298539140400,1708585298539140400,782739321336769526,7827394982900307699,S,8.660,10,8.660,30758,8.650,237525,P_SUREKLI_ISLEM
94,bist,TSKB.E,1708585300903466400,1708585300903466400,782739321336769825,7827394982900307699,S,8.660,10,8.660,31748,8.650,237525,P_SUREKLI_ISLEM
95,bist,TSKB.E,1708585302106972535,1708585302106972535,782739321336769997,7827394982900307699,S,8.660,10,8.660,31738,8.650,237525,P_SUREKLI_ISLEM
96,bist,TSKB.E,1708585304978413089,1708585304978413089,782739321336770338,7827394982900307699,S,8.660,1000,8.660,30738,8.650,237525,P_SUREKLI_ISLEM
97,bist,TSKB.E,1708585304978482295,1708585304978482295,782739321336770339,7827394982900307699,S,8.660,8405,8.660,22333,8.650,237525,P_SUREKLI_ISLEM
98,bist,TSKB.E,1708585304978482295,1708585304978482295,782739321336770340,7827394982900307718,S,8.660,879,8.660,21454,8.650,237525,P_SUREKLI_ISLEM
99,bist,TSKB.E,1708585304978482295,1708585304978482295,782739321336770341,7827394982900326306,S,8.660,15454,8.660,6000,8.650,237525,P_SUREKLI_ISLEM
100,bist,TSKB.E,1708585304978482295,1708585304978482295,782739321336770342,7827394982900357631,S,8.660,5000,8.660,1000,8.650,237525,P_SUREKLI_ISLEM
101,bist,TSKB.E,1708585304978482295,1708585304978482295,782739321336770343,7827394982900367253,S,8.660,1000,8.670,33684,8.650,237525,P_SUREKLI_ISLEM
102,bist,TSKB.E,1708585304979487667,1708585304979487667,782739321336770348,7827394982900375053,B,8.660,1700,8.670,25229,8.660,10400,P_SUREKLI_ISLEM
103,bist,TSKB.E,1708585304979551187,1708585304979551187,782739321336770349,7827394982900375053,B,8.660,3300,8.670,25229,8.660,7100,P_SUREKLI_ISLEM
104,bist,TSKB.E,1708585304979551187,1708585304979551187,782739321336770350,7827394982900375077,B,8.660,6700,8.670,25229,8.660,400,P_SUREKLI_ISLEM
105,bist,TSKB.E,1708585304979581861,1708585304979581861,782739321336770351,7827394982900375077,B,8.660,400,8.670,25229,8.650,245518,P_SUREKLI_ISLEM
106,bist,TSKB.E,1708585304979754322,1708585304979754322,782739321336770352,7827394982900375099,S,8.660,1600,8.660,818,8.650,237525,P_SUREKLI_ISLEM
107,bist,TSKB.E,1708585305136024895,1708585305136024895,782739321336770366,7827394982900375115,S,8.660,2,8.660,1816,8.650,237525,P_SUREKLI_ISLEM
108,bist,TSKB.E,1708585305387105798,1708585305387105798,782739321336770390,7827394982900375115,S,8.660,10,8.660,1806,8.650,237525,P_SUREKLI_ISLEM
109,bist,TSKB.E,1708585308137495300,1708585308137495300,782739321336770849,7827394982900375115,S,8.660,10,8.660,4011,8.650,237525,P_SUREKLI_ISLEM
110,bist,TSKB.E,1708585309742149473,1708585309742149473,782739321336771166,7827394982900375115,S,8.660,30,8.660,3981,8.650,237525,P_SUREKLI_ISLEM
111,bist,TSKB.E,1708585311889456063,1708585311889456063,782739321336771531,7827394982900375115,S,8.660,766,8.660,3215,8.650,227525,P_SUREKLI_ISLEM
112,bist,TSKB.E,1708585311889456063,1708585311889456063,782739321336771532,7827394982900375121,S,8.660,1000,8.660,2215,8.650,227525,P_SUREKLI_ISLEM
113,bist,TSKB.E,1708585311889456063,1708585311889456063,782739321336771533,7827394982900377312,S,8.660,2215,8.670,34291,8.650,227525,P_SUREKLI_ISLEM
114,bist,TSKB.E,1708585311889456063,1708585311889456063,782739321336771534,7827394982899714873,S,8.670,200,8.670,34091,8.650,227525,P_SUREKLI_ISLEM
115,bist,TSKB.E,1708585311889456063,1708585311889456063,782739321336771535,7827394982899715070,S,8.670,2000,8.670,32091,8.650,227525,P_SUREKLI_ISLEM
116,bist,TSKB.E,1708585311889456063,1708585311889456063,782739321336771537,7827394982899718463,S,8.670,1319,8.670,28272,8.650,227525,P_SUREKLI_ISLEM
117,bist,TSKB.E,1708585313624994986,1708585313624994986,782739321336771826,7827394982899718463,S,8.670,2,8.670,21708,8.650,227525,P_SUREKLI_ISLEM
118,bist,TSKB.E,1708585315244259270,1708585315244259270,782739321336771970,7827394982900393669,S,8.660,1,8.660,55751,8.650,227525,P_SUREKLI_ISLEM
119,bist,TSKB.E,1708585315244354645,1708585315244354645,782739321336771971,7827394982900106677,B,8.650,26,8.660,55751,8.650,227499,P_SUREKLI_ISLEM
120,bist,TSKB.E,1708585316162131637,1708585316162131637,782739321336772097,7827394982900393669,S,8.660,10,8.660,55741,8.650,227499,P_SUREKLI_ISLEM
121,bist,TSKB.E,1708585316783889064,1708585316783889064,782739321336772184,7827394982900393669,S,8.660,400,8.660,55341,8.650,227099,P_SUREKLI_ISLEM
122,bist,TSKB.E,1708585317138758454,1708585317138758454,782739321336772271,7827394982900393669,S,8.660,200,8.660,60141,8.650,227099,P_SUREKLI_ISLEM
123,bist,TSKB.E,1708585321540128227,1708585321540128227,782739321336773113,7827394982900393669,S,8.660,49389,8.660,10752,8.650,227123,P_SUREKLI_ISLEM
124,bist,TSKB.E,1708585321540128227,1708585321540128227,782739321336773114,7827394982900393678,S,8.660,611,8.660,10141,8.650,227123,P_SUREKLI_ISLEM
125,bist,TSKB.E,1708585321540204188,1708585321540204188,782739321336773115,7827394982900393678,S,8.660,140,8.660,10001,8.650,227123,P_SUREKLI_ISLEM
126,bist,TSKB.E,1708585321540204188,1708585321540204188,782739321336773116,7827394982900393683,S,8.660,5000,8.660,5001,8.650,227123,P_SUREKLI_ISLEM
127,bist,TSKB.E,1708585321540204188,1708585321540204188,782739321336773117,7827394982900394131,S,8.660,1,8.660,5000,8.650,227123,P_SUREKLI_ISLEM
128,bist,TSKB.E,1708585321540204188,1708585321540204188,782739321336773118,7827394982900159368,S,8.660,5000,8.670,26998,8.650,227123,P_SUREKLI_ISLEM
129,bist,TSKB.E,1708585321541006057,1708585321541006057,782739321336773120,7827394982899718463,S,8.670,26,8.670,16108,8.660,5000,P_SUREKLI_ISLEM
130,bist,TSKB.E,1708585325872051138,1708585325872051138,782739321336774540,7827394982900411032,B,8.660,6,8.670,64745,8.660,7094,P_SUREKLI_ISLEM
131,bist,TSKB.E,1708585337031586662,1708585337031586662,782739321336777875,7827394982899718463,S,8.670,300,8.670,63184,8.660,31273,P_SUREKLI_ISLEM
132,bist,TSKB.E,1708585338867915360,1708585338867915360,782739321336778070,7827394982899718463,S,8.670,28,8.670,56321,8.660,47540,P_SUREKLI_ISLEM
133,bist,TSKB.E,1708585340748981289,1708585340748981289,782739321336778381,7827394982900411032,B,8.660,4994,8.670,56321,8.660,47046,P_SUREKLI_ISLEM
134,bist,TSKB.E,1708585340748981289,1708585340748981289,782739321336778382,7827394982900412185,B,8.660,100,8.670,56321,8.660,46946,P_SUREKLI_ISLEM
135,bist,TSKB.E,1708585340748981289,1708585340748981289,782739321336778383,7827394982900424335,B,8.660,2000,8.670,56321,8.660,44946,P_SUREKLI_ISLEM
136,bist,TSKB.E,1708585340748981289,1708585340748981289,782739321336778384,7827394982900427537,B,8.660,4169,8.670,56321,8.660,40777,P_SUREKLI_ISLEM
137,bist,TSKB.E,1708585340748981289,1708585340748981289,782739321336778385,7827394982900427963,B,8.660,237,8.670,56321,8.660,40540,P_SUREKLI_ISLEM
138,bist,TSKB.E,1708585345810692078,1708585345810692078,782739321336779383,7827394982900427963,B,8.660,93,8.670,57321,8.660,41447,P_SUREKLI_ISLEM
139,bist,TSKB.E,1708585347904363140,1708585347904363140,782739321336779687,7827394982900427963,B,8.660,54,8.670,57321,8.660,41393,P_SUREKLI_ISLEM
140,bist,TSKB.E,1708585351004175985,1708585351004175985,782739321336780225,7827394982899718463,S,8.670,30,8.670,57291,8.660,41393,P_SUREKLI_ISLEM
141,bist,TSKB.E,1708585352342752924,1708585352342752924,782739321336780390,7827394982900453307,B,8.660,2,8.670,57291,8.660,35760,P_SUREKLI_ISLEM
142,bist,TSKB.E,1708585352931834355,1708585352931834355,782739321336780519,7827394982900453307,B,8.660,117,8.670,57291,8.660,35643,P_SUREKLI_ISLEM
143,bist,TSKB.E,1708585353640059478,1708585353640059478,782739321336780625,7827394982899746967,S,8.670,100,8.670,60348,8.660,23267,P_SUREKLI_ISLEM
144,bist,TSKB.E,1708585353640059478,1708585353640059478,782739321336780626,7827394982899757604,S,8.670,16,8.670,60332,8.660,23267,P_SUREKLI_ISLEM
145,bist,TSKB.E,1708585353640059478,1708585353640059478,782739321336780627,7827394982899759259,S,8.670,1,8.670,60331,8.660,23267,P_SUREKLI_ISLEM
146,bist,TSKB.E,1708585353640059478,1708585353640059478,782739321336780628,7827394982899759508,S,8.670,300,8.670,60031,8.660,23267,P_SUREKLI_ISLEM
147,bist,TSKB.E,1708585353640059478,1708585353640059478,782739321336780629,7827394982899826453,S,8.670,500,8.670,59531,8.660,23267,P_SUREKLI_ISLEM
148,bist,TSKB.E,1708585353640059478,1708585353640059478,782739321336780630,7827394982899893532,S,8.670,50,8.670,59481,8.660,23267,P_SUREKLI_ISLEM
149,bist,TSKB.E,1708585353640059478,1708585353640059478,782739321336780631,7827394982900166341,S,8.670,25,8.670,59456,8.660,23267,P_SUREKLI_ISLEM
150,bist,TSKB.E,1708585353640059478,1708585353640059478,782739321336780632,7827394982900307660,S,8.670,1004,8.670,58452,8.660,23267,P_SUREKLI_ISLEM
151,bist,TSKB.E,1708585353640059478,1708585353640059478,782739321336780633,7827394982899718454,S,8.670,2209,8.670,56243,8.660,23267,P_SUREKLI_ISLEM
152,bist,TSKB.E,1708585358986431774,1708585358986431774,782739321336781495,7827394982900397113,S,8.670,709,8.670,58690,8.660,23327,P_SUREKLI_ISLEM
153,bist,TSKB.E,1708585362336071841,1708585362336071841,782739321336781995,7827394982900397113,S,8.670,291,8.670,60899,8.660,24007,P_SUREKLI_ISLEM
154,bist,TSKB.E,1708585362336071841,1708585362336071841,782739321336781996,7827394982900426176,S,8.670,209,8.670,60690,8.660,24007,P_SUREKLI_ISLEM
155,bist,TSKB.E,1708585364012986616,1708585364012986616,782739321336782245,7827394982900426176,S,8.670,5000,8.670,55690,8.660,24007,P_SUREKLI_ISLEM
156,bist,TSKB.E,1708585367633960193,1708585367633960193,782739321336782645,7827394982900426176,S,8.670,6,8.670,56684,8.660,24007,P_SUREKLI_ISLEM
157,bist,TSKB.E,1708585373261503075,1708585373261503075,782739321336783663,7827394982900426176,S,8.670,4,8.670,63540,8.660,26007,P_SUREKLI_ISLEM
158,bist,TSKB.E,1708585373463117292,1708585373463117292,782739321336783707,7827394982900426176,S,8.670,50,8.670,63490,8.660,26007,P_SUREKLI_ISLEM
159,bist,TSKB.E,1708585374382077708,1708585374382077708,782739321336783814,7827394982900426176,S,8.670,100,8.670,63390,8.660,25290,P_SUREKLI_ISLEM
160,bist,TSKB.E,1708585376781915107,1708585376781915107,782739321336784258,7827394982900454856,B,8.660,1000,8.670,63390,8.660,24290,P_SUREKLI_ISLEM
161,bist,TSKB.E,1708585376781915107,1708585376781915107,782739321336784259,7827394982900463661,B,8.660,15000,8.670,63390,8.660,9290,P_SUREKLI_ISLEM
162,bist,TSKB.E,1708585376781915107,1708585376781915107,782739321336784260,7827394982900464272,B,8.660,550,8.670,63390,8.660,8740,P_SUREKLI_ISLEM
163,bist,TSKB.E,1708585376781915107,1708585376781915107,782739321336784261,7827394982899830076,B,8.660,1000,8.670,63390,8.660,7740,P_SUREKLI_ISLEM
164,bist,TSKB.E,1708585376781915107,1708585376781915107,782739321336784262,7827394982899830417,B,8.660,3500,8.670,63390,8.660,4240,P_SUREKLI_ISLEM
165,bist,TSKB.E,1708585376781915107,1708585376781915107,782739321336784263,7827394982900470669,B,8.660,1000,8.670,63390,8.660,3240,P_SUREKLI_ISLEM
166,bist,TSKB.E,1708585376781915107,1708585376781915107,782739321336784264,7827394982900511293,B,8.660,60,8.670,63390,8.660,3180,P_SUREKLI_ISLEM
167,bist,TSKB.E,1708585376781915107,1708585376781915107,782739321336784265,7827394982900515824,B,8.660,1000,8.670,63390,8.660,2180,P_SUREKLI_ISLEM
168,bist,TSKB.E,1708585376781915107,1708585376781915107,782739321336784266,7827394982899798922,B,8.660,180,8.670,63390,8.660,2000,P_SUREKLI_ISLEM
169,bist,TSKB.E,1708585376781915107,1708585376781915107,782739321336784267,7827394982900538604,B,8.660,2000,8.670,63390,8.650,233882,P_SUREKLI_ISLEM
170,bist,TSKB.E,1708585376782571233,1708585376782571233,782739321336784269,7827394982900544911,S,8.660,31339,8.660,1043,8.650,215289,P_SUREKLI_ISLEM
171,bist,TSKB.E,1708585376866277701,1708585376866277701,782739321336784299,7827394982900544941,S,8.660,20,8.660,1023,8.650,215289,P_SUREKLI_ISLEM
